seed,subject,requested_components,actual_components,explained_variance,explained_variance_pct
3,31,80,80,0.9024917717781378,90.24917717781378
3,31,150,150,0.9763545635137458,97.63545635137459
3,32,10,10,0.5952148013708352,59.521480137083515
3,32,20,20,0.7051704162319711,70.5170416231971
3,32,40,40,0.808376569078951,80.8376569078951
3,32,80,80,0.9031126504821757,90.31126504821756
3,32,150,150,0.9764683378147563,97.64683378147564
3,33,10,10,0.5956917067177423,59.56917067177423
3,33,20,20,0.7053868625044779,70.5386862504478
3,33,40,40,0.8086426673436741,80.8642667343674
3,33,80,80,0.9033503595596027,90.33503595596028
3,33,150,150,0.9767517978878612,97.67517978878611
3,34,10,10,0.59584479105062,59.584479105062
3,34,20,20,0.7044130279719301,70.441302797193
3,34,40,40,0.8081725562746949,80.81725562746949
3,34,80,80,0.9034240123361775,90.34240123361775
3,34,150,150,0.9767473673201256,97.67473673201256
3,35,10,10,0.5961393868439165,59.613938684391655
3,35,20,20,0.7039448061735561,70.39448061735561
3,35,40,40,0.808075451666415,80.8075451666415
3,35,80,80,0.9030170045527849,90.30170045527849
3,35,150,150,0.976432042707071,97.6432042707071
3,36,10,10,0.5957415433946,59.574154339459994
3,36,20,20,0.7044784627222156,70.44784627222155
3,36,40,40,0.8083161080500427,80.83161080500427
3,36,80,80,0.9033284161980455,90.33284161980455
3,36,150,150,0.9765299080583855,97.65299080583854
3,37,10,10,0.5962638073103049,59.626380731030494
3,37,20,20,0.7051492068216868,70.51492068216868
3,37,40,40,0.8087732308854432,80.87732308854432
3,37,80,80,0.9032152467358256,90.32152467358256
3,37,150,150,0.9765048719289268,97.65048719289268
3,38,10,10,0.5980054685084744,59.80054685084744
3,38,20,20,0.7064624924529311,70.64624924529312
3,38,40,40,0.8100845845280484,81.00845845280485
3,38,80,80,0.9044249627347698,90.44249627347698
3,38,150,150,0.9768018813250353,97.68018813250353
3,39,10,10,0.6000426165873604,60.004261658736034
3,39,20,20,0.7077006901205344,70.77006901205344
3,39,40,40,0.8105498673650655,81.05498673650655
3,39,80,80,0.9041823844824848,90.41823844824847
3,39,150,150,0.9765890308793798,97.65890308793797
3,40,10,10,0.5994345580114764,59.943455801147635
3,40,20,20,0.7070738164061139,70.70738164061139
3,40,40,40,0.8104152748767762,81.04152748767763
3,40,80,80,0.904270695430964,90.42706954309641
3,40,150,150,0.9766438741050385,97.66438741050385
4,1,10,10,0.6051658893725125,60.51658893725125
4,1,20,20,0.7145981536345217,71.45981536345218
4,1,40,40,0.8150320268484093,81.50320268484093
4,1,80,80,0.9068287515018133,90.68287515018133
4,1,150,150,0.9774475073433875,97.74475073433875
4,2,10,10,0.6058237953330298,60.582379533302976
4,2,20,20,0.7149210459262382,71.49210459262382
4,2,40,40,0.8155055798000583,81.55055798000583
4,2,80,80,0.9071756296445266,90.71756296445265
4,2,150,150,0.9774941973059519,97.74941973059519
4,3,10,10,0.605929368114699,60.5929368114699
4,3,20,20,0.7153516527478678,71.53516527478678
4,3,40,40,0.8156511601968235,81.56511601968235
4,3,80,80,0.9072394368940262,90.72394368940262
4,3,150,150,0.9774565972272837,97.74565972272838
4,4,10,10,0.6054637425424001,60.54637425424001
4,4,20,20,0.7145896787315952,71.45896787315952
4,4,40,40,0.8151401963372998,81.51401963372999
4,4,80,80,0.9069265250495087,90.69265250495087
4,4,150,150,0.9773030077542436,97.73030077542437
4,5,10,10,0.6053320986895625,60.53320986895625
4,5,20,20,0.7147357024618778,71.47357024618778
4,5,40,40,0.8152793634088435,81.52793634088435
4,5,80,80,0.9069466167940599,90.69466167940598
4,5,150,150,0.977272380938555,97.72723809385549
4,6,10,10,0.6051500028918275,60.51500028918275
4,6,20,20,0.7149871976575345,71.49871976575345
4,6,40,40,0.8157220442962172,81.57220442962172
4,6,80,80,0.9073947543049959,90.7394754304996
4,6,150,150,0.9776246637220454,97.76246637220454
4,7,10,10,0.606565306866779,60.656530686677904
4,7,20,20,0.7154040812851075,71.54040812851075
4,7,40,40,0.8154331286297221,81.5433128629722
4,7,80,80,0.9069241238386858,90.69241238386859
4,7,150,150,0.9775093664179537,97.75093664179538
4,8,10,10,0.6068123748674266,60.68123748674266
4,8,20,20,0.7160666118947808,71.60666118947809
4,8,40,40,0.8157559518709834,81.57559518709834
4,8,80,80,0.9072004121272955,90.72004121272956
4,8,150,150,0.9775645142005897,97.75645142005897
4,9,10,10,0.6070413808598567,60.70413808598567
4,9,20,20,0.7162037712633914,71.62037712633914
4,9,40,40,0.8162156588517347,81.62156588517348
4,9,80,80,0.9075049970605837,90.75049970605838
4,9,150,150,0.9777206611423558,97.77206611423559
4,10,10,10,0.6056343141547466,60.56343141547465
4,10,20,20,0.7144495915421453,71.44495915421453
4,10,40,40,0.8150046213984092,81.50046213984092
4,10,80,80,0.9069242942372564,90.69242942372564
4,10,150,150,0.9774279590888262,97.74279590888261
4,11,10,10,0.6059118993518846,60.59118993518846
4,11,20,20,0.715439723211793,71.54397232117931
4,11,40,40,0.8159793573064529,81.59793573064529
4,11,80,80,0.9072550346688755,90.72550346688755
4,11,150,150,0.9774994757290338,97.74994757290338
4,12,10,10,0.6063656290913293,60.63656290913293
4,12,20,20,0.7153558611040005,71.53558611040005
4,12,40,40,0.8155764475078267,81.55764475078267
4,12,80,80,0.9073357299892336,90.73357299892336
4,12,150,150,0.9775716001488437,97.75716001488436
4,13,10,10,0.6069150376263732,60.691503762637325
4,13,20,20,0.71516133307515,71.51613330751499
4,13,40,40,0.8157050240006716,81.57050240006716
4,13,80,80,0.9074751243648704,90.74751243648704
4,13,150,150,0.9775767684065362,97.75767684065362
4,14,10,10,0.6064470324316429,60.64470324316429
4,14,20,20,0.7145545271826036,71.45545271826036
4,14,40,40,0.8149086249406312,81.49086249406312
4,14,80,80,0.9068425049633735,90.68425049633734
4,14,150,150,0.977437515555767,97.7437515555767
4,15,10,10,0.6064634407826874,60.64634407826874
4,15,20,20,0.7148041560180247,71.48041560180248
4,15,40,40,0.8149891266169486,81.49891266169486
4,15,80,80,0.9069673850001044,90.69673850001044
4,15,150,150,0.9774830735602668,97.74830735602667
4,16,10,10,0.6074518752234697,60.74518752234697
4,16,20,20,0.7159791828016382,71.59791828016382
4,16,40,40,0.8162907661225429,81.6290766122543
4,16,80,80,0.9076045397543597,90.76045397543598
4,16,150,150,0.9774750203712469,97.74750203712469
4,17,10,10,0.606500015641546,60.6500015641546
4,17,20,20,0.7151637717561034,71.51637717561033
4,17,40,40,0.8154781297669746,81.54781297669746
4,17,80,80,0.9071405834462107,90.71405834462108
4,17,150,150,0.9777059336516137,97.77059336516137
4,18,10,10,0.6063859808458344,60.63859808458344
4,18,20,20,0.7145458543982023,71.45458543982024
4,18,40,40,0.8148743520989152,81.48743520989153
4,18,80,80,0.9064431648453668,90.64431648453667
4,18,150,150,0.9772214672926486,97.72214672926486
4,19,10,10,0.6068381548106047,60.68381548106046
4,19,20,20,0.7151116483395025,71.51116483395025
4,19,40,40,0.8149861812866129,81.49861812866129
4,19,80,80,0.9065009716448053,90.65009716448053
4,19,150,150,0.9772156066473201,97.72156066473201
4,20,10,10,0.6051176216573897,60.51176216573897
4,20,20,20,0.7143330107135261,71.4333010713526
4,20,40,40,0.8139119064939988,81.39119064939987
4,20,80,80,0.905766038459658,90.57660384596579
4,20,150,150,0.9768460523248806,97.68460523248807
4,21,10,10,0.6050854593972173,60.50854593972173
4,21,20,20,0.7145920503038813,71.45920503038813
4,21,40,40,0.8144541996158218,81.44541996158218
4,21,80,80,0.906168323679165,90.6168323679165
4,21,150,150,0.9769676055204598,97.69676055204599
4,22,10,10,0.6048319362657169,60.48319362657168
4,22,20,20,0.7141117826104008,71.41117826104008
4,22,40,40,0.8141323461915,81.41323461915
4,22,80,80,0.9059118828184392,90.59118828184391
4,22,150,150,0.9768939100485207,97.68939100485207
4,23,10,10,0.6046543308208742,60.465433082087415
4,23,20,20,0.7137910732729819,71.37910732729819
4,23,40,40,0.8135154273703481,81.3515427370348
4,23,80,80,0.905406638468805,90.54066384688049
4,23,150,150,0.9766645687450806,97.66645687450806
4,24,10,10,0.605781773872564,60.5781773872564
4,24,20,20,0.7145421815048008,71.45421815048007
4,24,40,40,0.8134510004773465,81.34510004773465
4,24,80,80,0.9052137372686614,90.52137372686614
4,24,150,150,0.976510691846781,97.6510691846781
4,25,10,10,0.6045396636360374,60.45396636360374
4,25,20,20,0.713667930585418,71.3667930585418
4,25,40,40,0.8129934839368856,81.29934839368856
4,25,80,80,0.90502041243317,90.502041243317
4,25,150,150,0.9765559544815542,97.65559544815542
4,26,10,10,0.603602341924219,60.3602341924219
4,26,20,20,0.713263033562735,71.3263033562735
4,26,40,40,0.8126892370192575,81.26892370192576
4,26,80,80,0.9046651938536635,90.46651938536635
4,26,150,150,0.9763815042289815,97.63815042289815
4,27,10,10,0.603656226300485,60.3656226300485
4,27,20,20,0.7132587170809882,71.32587170809882
4,27,40,40,0.8127359099271266,81.27359099271267
4,27,80,80,0.9048442984958301,90.48442984958301
4,27,150,150,0.9764780428169524,97.64780428169524
4,28,10,10,0.6022689517944588,60.22689517944588
4,28,20,20,0.7108745383129738,71.08745383129738
4,28,40,40,0.8115841847954464,81.15841847954464
4,28,80,80,0.9044724848344555,90.44724848344555
4,28,150,150,0.976410820303659,97.6410820303659
4,29,10,10,0.6039383730484356,60.39383730484356
4,29,20,20,0.7121802116816235,71.21802116816235
4,29,40,40,0.8124387590443213,81.24387590443213
4,29,80,80,0.9046145490099247,90.46145490099246
4,29,150,150,0.9764231465382016,97.64231465382016
4,30,10,10,0.6024246185542859,60.24246185542859
4,30,20,20,0.7110608849569283,71.10608849569283
4,30,40,40,0.8118295722329665,81.18295722329665
4,30,80,80,0.9043563657476592,90.43563657476592
4,30,150,150,0.9763458039366151,97.63458039366151
4,31,10,10,0.6032884136204534,60.32884136204534
4,31,20,20,0.7122169816037673,71.22169816037673
4,31,40,40,0.8126381311679229,81.26381311679229
4,31,80,80,0.9048658296023014,90.48658296023014
4,31,150,150,0.9764666368793512,97.64666368793512
4,32,10,10,0.6040641581360388,60.40641581360388
4,32,20,20,0.7114023395490225,71.14023395490226
4,32,40,40,0.8118431532552008,81.18431532552009
4,32,80,80,0.9043391807713024,90.43391807713024
4,32,150,150,0.9764178880604542,97.64178880604541
4,33,10,10,0.6030583809849333,60.305838098493325
4,33,20,20,0.7117667285373329,71.1766728537333
4,33,40,40,0.812460525429932,81.2460525429932
4,33,80,80,0.9048247157260512,90.48247157260512
4,33,150,150,0.9765438155997055,97.65438155997055
4,34,10,10,0.6023561522064712,60.23561522064712
4,34,20,20,0.711142599850213,71.1142599850213
4,34,40,40,0.8121664829571644,81.21664829571644
4,34,80,80,0.9050204222791602,90.50204222791602
4,34,150,150,0.9768001838839138,97.68001838839137
4,35,10,10,0.6029103936731717,60.29103936731717
4,35,20,20,0.7120453482332867,71.20453482332867
4,35,40,40,0.8128494218023548,81.28494218023548
4,35,80,80,0.9053007239938039,90.53007239938039
4,35,150,150,0.9768315606439055,97.68315606439056
4,36,10,10,0.6031549675409771,60.31549675409771
4,36,20,20,0.711559261340799,71.1559261340799
4,36,40,40,0.8126444059039601,81.26444059039602
4,36,80,80,0.9050278151490825,90.50278151490825
4,36,150,150,0.9767812835086117,97.67812835086117
4,37,10,10,0.6042617907065437,60.42617907065437
4,37,20,20,0.7121374488273073,71.21374488273074
4,37,40,40,0.8132601248308435,81.32601248308436
4,37,80,80,0.9053224910713348,90.53224910713348
4,37,150,150,0.9767972376911432,97.67972376911432
4,38,10,10,0.6040798775094772,60.407987750947726
4,38,20,20,0.7127400032372682,71.27400032372681
4,38,40,40,0.8137535704609774,81.37535704609775
4,38,80,80,0.9057829472058551,90.5782947205855
4,38,150,150,0.9769093734162391,97.69093734162391
4,39,10,10,0.6043803759842326,60.43803759842326
4,39,20,20,0.7126392315920898,71.26392315920897
4,39,40,40,0.8138311388043108,81.38311388043108
4,39,80,80,0.9059752443941544,90.59752443941545
4,39,150,150,0.9769174008682722,97.69174008682722
4,40,10,10,0.604712927164371,60.4712927164371
4,40,20,20,0.712390781790222,71.2390781790222
4,40,40,40,0.8137987115626282,81.37987115626282
4,40,80,80,0.905589909173705,90.5589909173705
4,40,150,150,0.976863395133563,97.6863395133563
5,1,10,10,0.6014104044685343,60.14104044685343
5,1,20,20,0.7087215912893765,70.87215912893765
5,1,40,40,0.811474627830385,81.1474627830385
5,1,80,80,0.9050815922351083,90.50815922351083
5,1,150,150,0.9768888996341715,97.68888996341715
5,2,10,10,0.6015477477467558,60.15477477467558
5,2,20,20,0.7099396680786662,70.99396680786661
5,2,40,40,0.8122007916986193,81.22007916986192
5,2,80,80,0.9054900345174084,90.54900345174084
5,2,150,150,0.9769612289191326,97.69612289191326
5,3,10,10,0.6013412697580587,60.13412697580587
5,3,20,20,0.7096663903595339,70.96663903595339
5,3,40,40,0.8119401739057788,81.19401739057788
5,3,80,80,0.9049626740614662,90.49626740614663
5,3,150,150,0.9768425845482587,97.68425845482587
5,4,10,10,0.6012855074543595,60.12855074543595
5,4,20,20,0.7098388165160057,70.98388165160057
5,4,40,40,0.8114116166344005,81.14116166344006
5,4,80,80,0.9050177358960994,90.50177358960994
5,4,150,150,0.9767979877820908,97.67979877820908
5,5,10,10,0.6010303380203839,60.10303380203838
5,5,20,20,0.7087282344737055,70.87282344737055
5,5,40,40,0.8109878628207168,81.09878628207167
5,5,80,80,0.9044073888036253,90.44073888036253
5,5,150,150,0.976527416908431,97.6527416908431
5,6,10,10,0.6031305766553093,60.313057665530934
5,6,20,20,0.7112401238708848,71.12401238708847
5,6,40,40,0.8131275531667013,81.31275531667012
5,6,80,80,0.9056705407257994,90.56705407257995
5,6,150,150,0.9770453361591297,97.70453361591296
5,7,10,10,0.6005972823827825,60.059728238278254
5,7,20,20,0.7090184997628665,70.90184997628664
5,7,40,40,0.8112390290417903,81.12390290417903
5,7,80,80,0.904489951693472,90.4489951693472
5,7,150,150,0.9769094673740624,97.69094673740624
5,8,10,10,0.6023047363839145,60.230473638391445
5,8,20,20,0.7105222665572212,71.05222665572212
5,8,40,40,0.8122477248373162,81.22477248373163
5,8,80,80,0.90530963159898,90.53096315989801
5,8,150,150,0.977220871782773,97.72208717827729
5,9,10,10,0.6013866841748838,60.13866841748838
5,9,20,20,0.7095982792445401,70.959827924454
5,9,40,40,0.8118154407400924,81.18154407400924
5,9,80,80,0.9048558343473339,90.48558343473339
5,9,150,150,0.9770425659504809,97.7042565950481
5,10,10,10,0.6017731496083719,60.177314960837194
5,10,20,20,0.710078783337988,71.0078783337988
5,10,40,40,0.8119239135521388,81.19239135521387
5,10,80,80,0.9047036331245843,90.47036331245843
5,10,150,150,0.9769755082467362,97.69755082467361
5,11,10,10,0.5988982134180041,59.889821341800406
5,11,20,20,0.7083737473119569,70.8373747311957
5,11,40,40,0.8113967737957181,81.13967737957181
5,11,80,80,0.9046308490790977,90.46308490790977
5,11,150,150,0.9770326315772625,97.70326315772625
5,12,10,10,0.5996168793032094,59.96168793032094
5,12,20,20,0.7091827315193707,70.91827315193707
5,12,40,40,0.8119892443570234,81.19892443570234
5,12,80,80,0.9047805785870564,90.47805785870564
5,12,150,150,0.977008825896287,97.7008825896287
5,13,10,10,0.6003285082013365,60.03285082013365
5,13,20,20,0.7095366634270874,70.95366634270874
5,13,40,40,0.8123674815678206,81.23674815678206
5,13,80,80,0.9049737962859107,90.49737962859106
5,13,150,150,0.976932050480901,97.6932050480901
5,14,10,10,0.5997934808649011,59.97934808649011
5,14,20,20,0.7096624584566553,70.96624584566553
5,14,40,40,0.812322795743733,81.2322795743733
5,14,80,80,0.9051193451450431,90.5119345145043
5,14,150,150,0.9770321486106848,97.70321486106847
5,15,10,10,0.6002038817036148,60.020388170361485
5,15,20,20,0.7106415051770619,71.0641505177062
5,15,40,40,0.8132799516290568,81.32799516290568
5,15,80,80,0.9055102983857313,90.55102983857313
5,15,150,150,0.9771403509648202,97.71403509648202
5,16,10,10,0.6008217993210486,60.082179932104864
5,16,20,20,0.7108347399267593,71.08347399267593
5,16,40,40,0.8136381219969089,81.36381219969088
5,16,80,80,0.905778595299672,90.5778595299672
5,16,150,150,0.9772274703728776,97.72274703728776
5,17,10,10,0.6020592615455207,60.20592615455207
5,17,20,20,0.7125854127602285,71.25854127602284
5,17,40,40,0.8150029562138064,81.50029562138063
5,17,80,80,0.9060846680638808,90.60846680638808
5,17,150,150,0.9769883470856583,97.69883470856583
5,18,10,10,0.602742343057814,60.274234305781405
5,18,20,20,0.7133604242229763,71.33604242229762
5,18,40,40,0.8154797302469722,81.54797302469721
5,18,80,80,0.9065298365610637,90.65298365610637
5,18,150,150,0.9770886078902972,97.70886078902971
5,19,10,10,0.6024941003825521,60.24941003825521
5,19,20,20,0.7125517548698717,71.25517548698717
5,19,40,40,0.8146883949213279,81.46883949213279
5,19,80,80,0.9059643371966919,90.5964337196692
5,19,150,150,0.9768827475378784,97.68827475378784
5,20,10,10,0.6028835644800602,60.28835644800602
5,20,20,20,0.7126998281807679,71.2699828180768
5,20,40,40,0.8142227296117226,81.42227296117225
5,20,80,80,0.9055117566378496,90.55117566378496
5,20,150,150,0.9767643525744768,97.67643525744768
5,21,10,10,0.602664145452993,60.2664145452993
5,21,20,20,0.7130346691957887,71.30346691957887
5,21,40,40,0.8141433391944075,81.41433391944075
5,21,80,80,0.9054654355272047,90.54654355272046
5,21,150,150,0.9767240300937283,97.67240300937283
5,22,10,10,0.6031973689617409,60.31973689617409
5,22,20,20,0.71288726213833,71.288726213833
5,22,40,40,0.8137627807484625,81.37627807484625
5,22,80,80,0.9050805833946656,90.50805833946656
5,22,150,150,0.9766324918948731,97.66324918948732
5,23,10,10,0.6039707465292434,60.397074652924346
5,23,20,20,0.7135225576004559,71.3522557600456
5,23,40,40,0.814487665564127,81.44876655641269
5,23,80,80,0.9055209153053594,90.55209153053593
5,23,150,150,0.9768007433694618,97.68007433694618
5,24,10,10,0.6036143834115488,60.36143834115488
5,24,20,20,0.7134126146068683,71.34126146068684
5,24,40,40,0.8141592339644298,81.41592339644298
5,24,80,80,0.9051071634079488,90.51071634079489
5,24,150,150,0.9766946890383554,97.66946890383554
5,25,10,10,0.6044885513020586,60.44885513020586
5,25,20,20,0.7143745989831122,71.43745989831122
5,25,40,40,0.8149500375832942,81.49500375832942
5,25,80,80,0.9058392944344035,90.58392944344035
5,25,150,150,0.9769476659915697,97.69476659915696
5,26,10,10,0.6038248908092614,60.382489080926135
5,26,20,20,0.7137190819891399,71.37190819891399
5,26,40,40,0.8145838188936247,81.45838188936247
5,26,80,80,0.9056539389880632,90.56539389880632
5,26,150,150,0.9769212710936294,97.69212710936294
5,27,10,10,0.6039260388168964,60.392603881689645
5,27,20,20,0.7134050663923107,71.34050663923107
5,27,40,40,0.8144232689653357,81.44232689653357
5,27,80,80,0.9057097379508335,90.57097379508335
5,27,150,150,0.9769348656307589,97.6934865630759
5,28,10,10,0.6046819588222961,60.468195882229615
5,28,20,20,0.7140952750791825,71.40952750791824
5,28,40,40,0.8150659905367462,81.50659905367462
5,28,80,80,0.9059396119383096,90.59396119383096
5,28,150,150,0.9769627878539231,97.69627878539231
5,29,10,10,0.6030882598738879,60.30882598738879
5,29,20,20,0.7137160850242384,71.37160850242384
5,29,40,40,0.8145058858340313,81.45058858340313
5,29,80,80,0.9058179900409007,90.58179900409007
5,29,150,150,0.9770133680338852,97.70133680338851
5,30,10,10,0.6032727593042208,60.327275930422076
5,30,20,20,0.7137482123914846,71.37482123914846
5,30,40,40,0.8145718363108077,81.45718363108077
5,30,80,80,0.905845882017593,90.5845882017593
5,30,150,150,0.9770635964513853,97.70635964513853
5,31,10,10,0.6033202767232979,60.332027672329794
5,31,20,20,0.7140259637877606,71.40259637877607
5,31,40,40,0.814948778883383,81.49487788833831
5,31,80,80,0.9060291424345167,90.60291424345166
5,31,150,150,0.9770384128851317,97.70384128851317
5,32,10,10,0.6026183789623163,60.261837896231626
5,32,20,20,0.7137837074788904,71.37837074788904
5,32,40,40,0.8147942905001905,81.47942905001905
5,32,80,80,0.9060046434198952,90.60046434198952
5,32,150,150,0.9769465673175205,97.69465673175205
5,33,10,10,0.601311566087376,60.1311566087376
5,33,20,20,0.7128531983278222,71.28531983278222
5,33,40,40,0.813921829208714,81.3921829208714
5,33,80,80,0.905482913215337,90.5482913215337
5,33,150,150,0.9768524914159423,97.68524914159423
5,34,10,10,0.601091100140376,60.109110014037604
5,34,20,20,0.7127859104684188,71.27859104684188
5,34,40,40,0.8144582208396334,81.44582208396334
5,34,80,80,0.9061499878160795,90.61499878160795
5,34,150,150,0.9770335030658538,97.70335030658538
5,35,10,10,0.6027451148866207,60.27451148866207
5,35,20,20,0.7142244350525505,71.42244350525505
5,35,40,40,0.815741203173058,81.5741203173058
5,35,80,80,0.9068410662183051,90.68410662183051
5,35,150,150,0.9771307592313953,97.71307592313953
5,36,10,10,0.601114606419939,60.111460641993894
5,36,20,20,0.7136061399320801,71.360613993208
5,36,40,40,0.8151400549824842,81.51400549824842
5,36,80,80,0.9068125160103238,90.68125160103237
5,36,150,150,0.9771730485728943,97.71730485728943
5,37,10,10,0.6024959001764296,60.24959001764296
5,37,20,20,0.7146578020639076,71.46578020639076
5,37,40,40,0.8155681130111267,81.55681130111267
5,37,80,80,0.9064138366679529,90.64138366679529
5,37,150,150,0.9771721359661475,97.71721359661476
5,38,10,10,0.6034473835512602,60.34473835512601
5,38,20,20,0.7150918605343661,71.50918605343661
5,38,40,40,0.8160314944498321,81.60314944498322
5,38,80,80,0.9065052011316733,90.65052011316733
5,38,150,150,0.9771293637676913,97.71293637676914
5,39,10,10,0.6024241920466401,60.24241920466401
5,39,20,20,0.7147627195548655,71.47627195548655
5,39,40,40,0.8157873786139334,81.57873786139334
5,39,80,80,0.9066405525680441,90.6640552568044
5,39,150,150,0.9772691688000451,97.72691688000451
5,40,10,10,0.6042237838884305,60.42237838884304
5,40,20,20,0.7157773863515915,71.57773863515915
5,40,40,40,0.8165843410642386,81.65843410642385
5,40,80,80,0.9074484787691586,90.74484787691586
5,40,150,150,0.9775573074712505,97.75573074712504
6,1,10,10,0.5982709655096387,59.827096550963866
6,1,20,20,0.7085543944055913,70.85543944055914
6,1,40,40,0.8118103797558253,81.18103797558253
6,1,80,80,0.9048779007233689,90.48779007233689
6,1,150,150,0.9769054803747205,97.69054803747204
6,2,10,10,0.5990129677180048,59.90129677180048
6,2,20,20,0.7094528342463332,70.94528342463332
6,2,40,40,0.8120653670882957,81.20653670882957
6,2,80,80,0.9049052408168043,90.49052408168043
6,2,150,150,0.9769664595958759,97.69664595958758
6,3,10,10,0.5992835364660337,59.92835364660337
6,3,20,20,0.7097965927864414,70.97965927864414
6,3,40,40,0.8125693663886308,81.25693663886308
6,3,80,80,0.9055976087475027,90.55976087475027
6,3,150,150,0.9771984315852094,97.71984315852093
6,4,10,10,0.5986380046872185,59.86380046872185
6,4,20,20,0.7089613939264988,70.89613939264989
6,4,40,40,0.8115354736976852,81.15354736976852
6,4,80,80,0.9050688904462989,90.50688904462989
6,4,150,150,0.9769872125219586,97.69872125219587
6,5,10,10,0.5986566685688268,59.86566685688268
6,5,20,20,0.7089540209152111,70.8954020915211
6,5,40,40,0.8113654163186695,81.13654163186695
6,5,80,80,0.9049756758436702,90.49756758436702
6,5,150,150,0.9770050445291096,97.70050445291096
6,6,10,10,0.5999696072140291,59.996960721402914
6,6,20,20,0.7090821712167994,70.90821712167994
6,6,40,40,0.8116677102194461,81.16677102194461
6,6,80,80,0.9050142951071858,90.50142951071858
6,6,150,150,0.9769680466648775,97.69680466648775
6,7,10,10,0.600380131984581,60.038013198458096
6,7,20,20,0.7101527618230602,71.01527618230602
6,7,40,40,0.8127233996844265,81.27233996844265
6,7,80,80,0.9055573509138004,90.55573509138004
6,7,150,150,0.9770225876304675,97.70225876304674
6,8,10,10,0.600355673233449,60.03556732334489
6,8,20,20,0.7103325518828773,71.03325518828773
6,8,40,40,0.8130793683701754,81.30793683701754
6,8,80,80,0.9058974492660402,90.58974492660403
6,8,150,150,0.9771032452160603,97.71032452160603
6,9,10,10,0.599283340122407,59.928334012240704
6,9,20,20,0.7093933026817584,70.93933026817584
6,9,40,40,0.812162583399328,81.2162583399328
6,9,80,80,0.9052219491944302,90.52219491944302
6,9,150,150,0.9767368004779046,97.67368004779046
6,10,10,10,0.5989796447107574,59.89796447107574
6,10,20,20,0.7098163684750295,70.98163684750295
6,10,40,40,0.8121408548403372,81.21408548403372
6,10,80,80,0.9052219868611364,90.52219868611364
6,10,150,150,0.9768066098728332,97.68066098728332
6,11,10,10,0.5977779040407292,59.77779040407292
6,11,20,20,0.7083677015233978,70.83677015233978
6,11,40,40,0.8115751471244046,81.15751471244046
6,11,80,80,0.9048268878609216,90.48268878609215
6,11,150,150,0.9767993021587669,97.67993021587668
6,12,10,10,0.5984066997696875,59.840669976968755
6,12,20,20,0.708989909428416,70.8989909428416
6,12,40,40,0.8118827348986193,81.18827348986193
6,12,80,80,0.9050200377324136,90.50200377324136
6,12,150,150,0.976758791692726,97.67587916927259
6,13,10,10,0.5977057354762302,59.770573547623016
6,13,20,20,0.709065100226036,70.9065100226036
6,13,40,40,0.8120159835058564,81.20159835058564
6,13,80,80,0.9051771639449584,90.51771639449584
6,13,150,150,0.9769331314848687,97.69331314848687
6,14,10,10,0.597680212620038,59.7680212620038
6,14,20,20,0.708098998696493,70.8098998696493
6,14,40,40,0.8111537392786538,81.11537392786538
6,14,80,80,0.904880447192656,90.4880447192656
6,14,150,150,0.9767698284990459,97.67698284990459
6,15,10,10,0.5978932964308846,59.789329643088465
6,15,20,20,0.7081349450476685,70.81349450476685
6,15,40,40,0.8107768660657984,81.07768660657983
6,15,80,80,0.9043605049085219,90.4360504908522
6,15,150,150,0.976647020976772,97.6647020976772
6,16,10,10,0.5976173591759433,59.76173591759433
6,16,20,20,0.7078116917509906,70.78116917509905
6,16,40,40,0.8101974346172509,81.01974346172508
6,16,80,80,0.9041205911133867,90.41205911133868
6,16,150,150,0.9766071192298205,97.66071192298205
6,17,10,10,0.59772703358805,59.772703358805
6,17,20,20,0.7082131326777029,70.8213132677703
6,17,40,40,0.8106689919920997,81.06689919920997
6,17,80,80,0.9042559106996296,90.42559106996296
6,17,150,150,0.9766006055716804,97.66006055716804
6,18,10,10,0.5978837584630569,59.788375846305684
6,18,20,20,0.7088357855965608,70.88357855965609
6,18,40,40,0.8111678111456008,81.11678111456008
6,18,80,80,0.9046784776459874,90.46784776459874
6,18,150,150,0.9768006929797823,97.68006929797824
6,19,10,10,0.5974118613131195,59.74118613131195
6,19,20,20,0.7081948812640928,70.81948812640928
6,19,40,40,0.810973422110058,81.0973422110058
6,19,80,80,0.9047059004747345,90.47059004747345
6,19,150,150,0.9769158827689005,97.69158827689004
6,20,10,10,0.5977077207581791,59.770772075817916
6,20,20,20,0.7083065893185789,70.8306589318579
6,20,40,40,0.8109074444850752,81.09074444850752
6,20,80,80,0.9047370507544684,90.47370507544684
6,20,150,150,0.9768433919694101,97.68433919694101
6,21,10,10,0.597465659137758,59.7465659137758
6,21,20,20,0.7069953634903158,70.69953634903158
6,21,40,40,0.8100944349099155,81.00944349099154
6,21,80,80,0.9044272224151276,90.44272224151277
6,21,150,150,0.9768563280849959,97.68563280849959
6,22,10,10,0.5977945680404777,59.77945680404777
6,22,20,20,0.7076698817643104,70.76698817643104
6,22,40,40,0.8108962233567636,81.08962233567635
6,22,80,80,0.9049861851478391,90.49861851478391
6,22,150,150,0.9769306106325624,97.69306106325624
6,23,10,10,0.5973418420448555,59.73418420448555
6,23,20,20,0.7072131379518595,70.72131379518595
6,23,40,40,0.8099395965658678,80.99395965658678
6,23,80,80,0.9043631290330579,90.43631290330579
